ID_REF,GSM1110879,GSM1110880,GSM1110881,GSM1110882
204173_at,27.0231,27.1301,27.1588,27.1495
204174_at,23.0135,23.3716,23.3737,22.9782
204175_at,26.4279,26.3895,26.0617,26.2159
204176_at,26.7273,26.8406,26.4283,26.7696
204177_s_at,26.8452,26.5802,26.2356,26.5158
204178_s_at,25.057,25.402,25.0088,25.4447
204179_at,23.2634,23.3238,23.4446,23.2669
204180_s_at,23.8902,23.2851,22.4967,23.1089
204181_s_at,24.4734,23.711,23.2597,23.6523
204182_s_at,23.229,22.4139,22.2373,22.1695
204183_s_at,21.5293,21.596,21.972,21.9527
204184_s_at,21.7778,21.3974,22.0242,21.5029
204185_x_at,26.6804,26.0827,26.6071,26.0551
204186_s_at,26.4472,25.781,26.3328,25.6791
204187_at,26.4873,24.3043,23.1742,23.4707
204188_s_at,20.9242,21.358,21.6459,21.4964
204189_at,22.293,22.1193,22.3122,22.0985
204190_at,24.5499,24.4139,24.0611,24.3939
204191_at,22.0045,22.2939,22.0591,22.2653
204192_at,21.3916,20.6168,21.262,20.6349
204193_at,24.296,24.029,24.1147,23.9534
204194_at,26.2708,25.3383,25.1579,25.1522
204195_s_at,22.6977,23.0944,22.784,22.8484
204196_x_at,20.4399,20.5663,20.6249,20.4522
204197_s_at,20.8462,21.3685,20.8451,20.8511
204198_s_at,20.5403,20.9679,20.9271,20.9123
204199_at,21.8631,21.5207,21.9094,21.0867
204200_s_at,24.1025,24.6791,24.4192,24.9655
204201_s_at,24.6812,24.6525,24.7415,24.6193
204202_at,23.3698,23.7644,23.797,23.7919
204203_at,25.7696,24.7955,24.3767,24.5547
204204_at,23.6767,23.4483,23.5651,23.3751
204205_at,26.9294,26.6046,25.9722,26.1859
204206_at,25.1342,24.6247,24.8384,24.6142
204207_s_at,22.692,23.1171,22.9814,23.0766
204208_at,24.1493,24.3246,24.3458,24.4153
204209_at,23.8174,23.8676,23.5757,23.6937
204210_s_at,22.8905,22.5233,22.3155,22.193
204211_x_at,27.1927,26.5673,25.2323,25.5501
204212_at,24.3298,24.4842,24.6753,24.5173
204213_at,23.6385,23.5939,23.9126,23.3101
204214_s_at,26.0729,25.8892,26.2496,25.921
204215_at,25.7129,25.6866,25.466,25.6106
204216_s_at,24.9018,24.9135,24.6466,25.0073
204217_s_at,22.1269,22.0001,22.4202,22.1281
204218_at,23.7064,24.1961,23.7039,24.1867
204219_s_at,27.6131,27.5896,27.57,27.6584
204220_at,20.7701,20.8675,20.6179,20.9765
204221_x_at,23.7503,24.4391,23.5411,24.8917
204222_s_at,23.8822,24.6513,23.6928,25.1337
204223_at,21.7811,21.729,21.9637,21.6411
204224_s_at,27.4262,26.2701,26.7347,26.4553
204225_at,23.0214,23.8934,24.2497,24.0815
204226_at,24.4711,24.6675,24.4439,24.5208
204227_s_at,22.4143,22.4931,22.3394,22.4186
204228_at,26.1136,26.1604,25.9303,25.9889
204229_at,21.9806,21.3436,21.6784,21.2582
204230_s_at,21.3834,21.6962,21.5178,21.3358
204231_s_at,21.1099,21.0363,21.295,21.2671
204232_at,21.8547,21.4538,21.9066,21.4949
204233_s_at,23.9273,24.0563,24.0418,24.1918
204234_s_at,25.153,25.0504,24.6073,24.9359
204235_s_at,27.7065,27.4468,27.5692,27.4812
204236_at,21.4634,22.7377,20.9342,22.76
204237_at,27.9173,27.8163,28.0009,27.8087
204238_s_at,25.6063,25.2642,25.5504,25.2507
204239_s_at,23.1845,23.1852,23.3898,23.4337
204240_s_at,25.1502,25.4642,25.1337,25.5448
204241_at,23.3946,23.403,23.5007,23.2621
204242_s_at,22.802,22.7088,22.6925,22.3751
204243_at,24.5806,24.4308,24.1626,24.7245
204244_s_at,26.5637,26.6403,26.2273,26.4937
204245_s_at,26.0822,25.9047,26.1389,26.0401
204246_s_at,26.8216,26.7489,26.8246,26.8562
204247_s_at,25.6979,25.8692,25.9195,26.0098
204248_at,25.2554,25.251,25.3302,25.4263
204249_s_at,21.8898,21.4865,21.605,21.2604
204250_s_at,21.9285,21.761,21.5572,21.551
204251_s_at,24.2068,23.8376,23.8262,23.862
204252_at,25.852,25.8888,25.8818,25.9354
204253_s_at,20.8924,21.7041,21.5272,22.002
204254_s_at,23.6992,24.9796,24.8861,25.3526
204255_s_at,22.7568,23.9073,23.799,24.2436
204256_at,25.186,24.6139,24.3788,24.4986
204257_at,24.2855,24.3167,24.2228,24.276
204258_at,25.8585,26.0088,25.4991,26.0069
204259_at,21.3522,21.1471,21.4081,21.1498
204260_at,21.1791,20.9458,21.0981,21.1039
204261_s_at,22.0245,21.4391,21.3183,21.6178
204262_s_at,24.9265,24.9308,24.6674,24.8055
204263_s_at,23.6148,23.6048,23.3877,23.6527
204264_at,24.6917,24.9703,24.6003,24.9202
204265_s_at,22.5558,22.3179,22.2228,21.8386
204266_s_at,24.351,24.5329,24.8077,24.7525
204267_x_at,24.6329,24.5542,24.6512,24.7575
204268_at,27.0193,27.7649,27.1132,27.7238
204269_at,24.4971,24.4261,24.7024,24.2978
204270_at,24.2383,23.7885,24.1526,24.3205
204271_s_at,22.7854,22.9723,23.0525,22.9609
204272_at,22.1179,22.2299,22.9698,22.0728
204273_at,19.937,19.9746,20.091,20.0107
204274_at,27.1492,26.8053,26.7266,26.7293
204275_at,23.76,23.5866,23.4044,23.5436
204276_at,23.8397,23.9302,23.5461,23.6372
204277_s_at,22.5911,22.7837,21.9636,22.6285
204278_s_at,26.1673,25.7424,25.5553,25.7141
204279_at,27.2728,24.9293,23.3001,23.8496
204280_at,22.1277,22.2458,21.9975,22.1501
204281_at,23.6204,23.621,23.7176,23.7712
204282_s_at,24.1405,23.9007,24.0437,23.9038
204283_at,24.5637,24.642,24.6071,24.6893
204284_at,23.1356,23.2177,23.4185,23.4385
204285_s_at,28.6811,26.8329,26.6191,25.9838
204286_s_at,28.4046,26.9774,26.4763,26.0182
204287_at,22.2666,22.3302,22.7737,22.4102
204288_s_at,21.1048,21.0849,21.1895,20.8671
204289_at,20.3452,20.3101,20.5592,20.2786
204290_s_at,22.2745,22.2832,22.2712,22.3073
204291_at,22.4177,22.0447,21.8988,22.0875
204292_x_at,22.7848,22.0722,22.4852,22.158
204293_at,24.11,23.3275,23.5604,23.233
204294_at,22.0612,22.4449,22.6418,22.3478
204295_at,25.8837,25.7072,26.1396,25.8325
204296_at,22.8924,22.4827,22.0328,22.0916
204297_at,25.5557,24.8959,25.3201,24.8173
204298_s_at,21.3114,21.6277,21.7389,21.6756
204299_at,25.8346,26.1074,26.0457,26.2523
204300_at,24.3549,24.3318,24.4684,24.4436
204301_at,21.198,21.7903,21.6379,22.2161
204302_s_at,21.3914,20.9879,20.9075,21.0655
204303_s_at,22.1359,22.1107,22.3889,22.01
204304_s_at,20.4272,20.2564,20.0942,20.4379
204305_at,23.6172,23.8609,23.5872,23.7193
204306_s_at,26.0051,25.7477,25.9981,25.7197
204307_at,22.5941,22.9841,23.1424,23.3712
204308_s_at,25.3435,24.9021,24.8492,24.7042
204309_at,21.0422,21.3831,21.2812,21.3141
204310_s_at,22.0884,22.1735,22.6849,22.2464
204311_at,21.1746,21.0725,20.9951,21.2354
204312_x_at,24.0428,23.4724,23.2111,23.4156
204313_s_at,25.3863,25.1408,24.8009,25.0381
204314_s_at,25.0755,25.2123,24.6997,25.1784
204315_s_at,22.7862,23.4209,22.717,23.5791
204316_at,25.0173,25.2007,25.4197,25.2738
204317_at,22.8751,23.1975,22.8416,23.2539
204318_s_at,25.1961,25.5276,25.3309,25.6269
204319_s_at,26.1946,26.183,26.4322,26.1479
204320_at,20.9392,20.9534,20.8351,20.7703
204321_at,21.9248,21.6943,22.471,21.4847
204322_at,20.3138,19.8605,20.3088,19.8144
204323_x_at,22.0533,22.0612,22.0976,22.3256
204324_s_at,23.6107,23.1699,23.1981,23.4953
204325_s_at,21.3507,21.3416,21.4081,21.0683
204326_x_at,28.5523,28.2503,28.4066,28.2034
204327_s_at,24.1063,23.8071,23.7139,23.8291
204328_at,23.8681,24.3942,24.2057,24.6767
204329_s_at,23.0291,23.0322,22.7002,22.9532
204330_s_at,23.7775,23.7288,23.9279,23.7448
204331_s_at,27.3693,27.2525,27.3696,27.228
204332_s_at,25.4999,25.3886,24.9604,25.2663
204333_s_at,24.3604,24.3423,23.6981,24.0552
204334_at,21.9917,22.1396,22.2984,22.4869
204335_at,24.1717,23.6139,23.643,23.3765
204336_s_at,26.0931,26.1184,26.0053,25.9795
204337_at,25.9241,24.987,24.5895,24.5041
204338_s_at,22.5187,22.1653,21.4967,22.2399
204339_s_at,23.3214,22.3623,22.0414,22.1766
204340_at,24.3783,24.0344,24.6278,24.1638
204341_at,24.011,22.958,23.939,22.9981
204342_at,26.5715,27.2083,26.271,26.9944
204343_at,23.5936,24.1177,24.4239,24.3774
204344_s_at,24.0765,24.5561,24.3578,24.4605
204345_at,22.2389,22.8369,22.4594,23.0899
204346_s_at,24.7064,24.662,24.0215,24.6555
204347_at,23.8014,24.2868,23.5981,24.1955
204348_s_at,24.5539,25.1439,24.6881,25.546
204349_at,26.0367,26.1574,25.7516,25.9193
204350_s_at,26.2048,25.979,25.6832,25.8264
204351_at,24.3328,23.7737,22.5788,23.1442
204352_at,23.9594,23.8512,23.5207,23.747
204353_s_at,24.9515,24.6151,24.1661,24.3712
204354_at,26.1747,25.7815,25.4792,25.535
204355_at,25.9566,25.8831,25.8815,25.861
204356_at,20.8071,20.7265,20.2333,20.5397
204357_s_at,23.3567,23.7647,23.651,23.7967
204358_s_at,21.1971,21.1064,21.2337,21.0883
204359_at,20.2786,20.6373,20.4736,20.4564
204360_s_at,22.4364,22.4576,22.378,22.525
204361_s_at,23.2357,24.0129,23.5228,23.9692
204362_at,25.1498,25.7074,25.3767,25.5082
204363_at,21.5505,21.8885,21.3131,21.6126
204364_s_at,20.5814,20.652,20.5878,20.9647
204365_s_at,21.5717,21.6349,21.605,21.3181
204366_s_at,26.8283,26.8667,26.7254,26.8468
204367_at,25.9686,25.6328,25.8513,25.7878
204368_at,21.5849,21.6459,21.6748,21.1839
204369_at,25.7766,25.2622,25.0941,25.0241
204370_at,25.9849,25.9946,25.8528,26.037
204371_s_at,21.3731,21.7712,21.6065,21.8168
204372_s_at,27.3644,27.4338,27.2216,27.3563
204373_s_at,24.3653,24.9731,24.2141,25.0395
204374_s_at,23.517,23.1953,23.4225,23.4512
204375_at,22.9322,22.0401,22.6169,22.123
204376_at,23.4008,22.711,22.83,22.3428
204377_s_at,23.7963,23.0032,23.3302,22.7708
204378_at,21.7219,21.2735,21.9521,21.4888
204379_s_at,21.9143,21.7931,21.6483,21.7659
204380_s_at,20.9729,21.0429,21.042,20.8042
204381_at,24.386,23.7151,24.1455,23.6679
204382_at,25.3894,25.1492,25.0707,25.0708
204383_at,24.2377,24.1035,24.1336,24.2092
204384_at,22.8426,22.2095,23.1171,22.7582
204385_at,21.5792,21.6536,21.6435,22.074
204386_s_at,27.7578,27.8748,27.6488,27.7942
204387_x_at,27.0508,26.6884,27.0116,26.6484
204388_s_at,22.5933,22.7147,23.0501,22.7949
204389_at,22.4216,22.4451,22.8901,22.8108
204390_at,20.7937,20.9559,20.8295,20.7897
204391_x_at,25.0364,25.1773,25.1284,25.1806
204392_at,23.267,23.1875,23.4469,23.3363
204393_s_at,20.8779,21.204,20.7259,21.1848
204394_at,23.5121,23.4461,23.5588,23.3584
204395_s_at,22.1641,22.1465,22.247,22.2392
204396_s_at,23.985,24.1255,23.9629,24.0432
204397_at,21.7731,21.5575,21.9343,21.6736
204398_s_at,24.0683,23.0103,23.9361,22.9091
204399_s_at,22.1855,22.1686,22.4504,22.1607
204400_at,20.3285,20.6921,20.6626,20.5309
204401_at,25.3407,24.9544,25.6066,24.6768
204402_at,22.9946,22.5292,22.7463,22.7162
204403_x_at,26.7368,26.536,26.8892,26.585
204404_at,24.836,25.1864,25.2313,25.1733
204405_x_at,26.9596,27.0757,27.0917,27.1793
204406_at,21.081,21.4197,21.4251,21.5067
204407_at,24.8018,25.2341,24.7407,25.3684
204408_at,24.8357,24.9014,25.0082,25.0805
204409_s_at,20.878,20.9633,20.5875,20.8058
204410_at,20.9273,20.8679,20.7329,21.176
204411_at,21.2307,21.018,20.2857,21.0137
204412_s_at,20.6275,20.9537,20.5806,20.5215
204413_at,22.0727,22.292,22.1838,22.277
204414_at,20.2928,20.2547,20.6628,20.6266
204415_at,29.4337,28.7374,25.834,25.8562
204416_x_at,21.8387,21.535,22.1605,21.4618
204417_at,22.5423,22.3319,22.4721,22.6078
204418_x_at,23.9159,24.1426,24.106,24.2605
204419_x_at,20.922,20.9811,20.855,21.0546
204420_at,27.398,27.5734,27.4477,27.7639
204421_s_at,23.1815,23.0341,22.8214,23.018
204422_s_at,24.0974,23.9751,24.1755,24.1738
204423_at,24.0202,24.4639,24.038,24.496
204424_s_at,20.9128,21.0174,20.6636,21.1726
204425_at,21.9604,22.1089,22.2887,21.8706
204426_at,25.9633,25.5947,25.8395,25.4004
204427_s_at,26.6702,26.6099,26.7223,26.3953
204428_s_at,20.5598,20.8575,20.4671,20.8551
204429_s_at,22.482,22.685,22.9189,22.8254
204430_s_at,20.6182,20.4993,20.6599,20.7469
204431_at,22.0873,22.0431,22.6529,22.179
204432_at,26.544,26.1315,26.3566,26.1792
204433_s_at,23.9995,23.4927,23.1113,23.382
204434_at,24.3922,24.048,24.1476,24.0823
204435_at,24.1237,24.5838,24.6258,25.1066
204436_at,23.2425,23.0496,22.9887,23.0931
204437_s_at,21.3674,20.9984,21.5311,21.4304
204438_at,21.0135,20.5952,20.7327,20.3906
204439_at,27.6385,26.8608,23.5987,23.9422
204440_at,25.0617,24.5925,24.9473,24.5557
204441_s_at,24.5054,24.6075,24.4213,24.7235
204442_x_at,22.122,21.9833,22.2008,22.0434
204443_at,21.7688,21.884,21.4387,21.974
204444_at,25.476,25.8046,25.4449,25.7625
204445_s_at,21.1059,20.9742,21.0576,21.3172
204446_s_at,20.7864,20.8074,20.5003,20.4259
204447_at,23.8355,23.3922,23.9761,23.6206
204448_s_at,23.4072,23.2403,23.0623,23.0996
204449_at,24.8297,24.7953,24.7086,24.5295
204450_x_at,22.2125,22.5101,22.7395,22.5059
204451_at,24.2699,24.4657,24.4119,24.314
204452_s_at,20.8679,21.1068,21.1626,21.448
204453_at,23.3581,23.0992,22.9982,22.9506
204454_at,27.0346,27.0804,27.4447,27.3097
204455_at,21.1419,21.9379,21.6056,21.9279
204456_s_at,19.868,20.1267,20.1893,20.1212
204457_s_at,20.3502,20.2331,20.0809,20.0778
204458_at,23.7843,23.5599,23.3409,23.427
204459_at,25.4624,25.3661,25.1994,25.3654
204460_s_at,24.9119,24.7446,24.664,24.8468
204461_x_at,27.5337,27.1088,27.5822,27.4746
204462_s_at,23.6626,24.2318,24.1909,24.4651
204463_s_at,19.8675,19.7845,20.3916,19.8835
204464_s_at,22.1905,21.778,22.1299,21.8795
204465_s_at,20.6162,21.3613,21.1458,21.2221
204466_s_at,20.619,20.7807,20.0305,20.742
204467_s_at,20.9272,21.0952,21.1837,21.2915
204468_s_at,21.8112,21.4076,21.6877,21.1729
204469_at,20.414,20.8274,20.6771,21.1389
204470_at,27.8255,26.6407,27.6096,26.8563
204471_at,20.257,19.9709,19.7383,20.1584
204472_at,25.0795,25.4782,24.9478,25.2775
204473_s_at,24.4387,24.1385,23.9263,23.8198
204474_at,23.3922,23.3822,23.3899,23.3694
204475_at,25.2387,24.0049,25.2357,23.644
204476_s_at,22.7768,23.0451,23.1181,22.9674
204477_at,25.2139,25.1554,25.3422,25.1608
204478_s_at,26.0836,25.9986,25.7585,25.9175
204479_at,24.0634,23.8962,23.7283,23.8948
204480_s_at,24.8427,24.614,24.8145,24.6552
204481_at,25.9038,25.6513,25.6089,25.556
204482_at,20.6285,20.8921,20.7555,20.9996
204483_at,22.2798,22.2555,22.5387,22.3572
204484_at,24.6845,25.1367,25.363,25.4194
204485_s_at,26.1741,25.8796,25.6887,25.7676
204486_at,20.6868,20.2018,20.2349,19.9494
204487_s_at,21.4613,21.3363,21.5733,21.4104
204488_at,24.1026,23.8898,24.3109,23.9593
204489_s_at,26.8066,27.3358,26.733,27.3411
204490_s_at,25.9646,26.3699,25.858,26.3925
204491_at,21.7106,21.8759,21.3932,21.8081
204492_at,24.6261,24.6544,24.6684,24.5457
204493_at,23.3762,23.4835,23.6896,23.4924
204494_s_at,23.6275,23.2427,23.2056,23.1953
204495_s_at,24.4028,24.5613,24.5364,24.3157
204496_at,26.4737,26.8259,26.1925,26.7645
204497_at,24.818,24.9348,24.907,24.8992
204498_s_at,21.0258,21.645,21.0831,21.8276
204499_at,21.0455,21.1282,21.1319,21.2535
204500_s_at,23.0276,23.6988,23.1266,23.7545
204501_at,23.6257,23.5606,24.157,23.5689
204502_at,25.7767,25.2128,23.4497,23.9355
204503_at,22.4948,22.7436,22.9711,22.5734
204504_s_at,23.8866,23.854,23.7817,23.8447
204505_s_at,22.7413,22.8027,22.7579,22.611
204506_at,24.1286,24.725,24.6229,24.8671
204507_s_at,22.8264,23.3918,23.2988,23.5898
204508_s_at,23.0137,23.2801,23.4044,23.3128
204509_at,21.9249,21.7998,21.9324,22.057
204510_at,25.1103,25.7092,25.2183,25.8359
204511_at,22.4899,22.6084,22.4563,22.2241
204512_at,24.4662,24.0094,23.7683,24.2012
204513_s_at,20.9252,20.9085,21.4571,21.218
204514_at,24.1045,24.2026,23.8786,24.18
204515_at,22.5572,23.2936,22.4761,23.1333
204516_at,24.7904,24.4314,24.0205,24.4571
204517_at,26.5316,26.3106,25.4596,25.892
204518_s_at,25.6774,25.2642,24.6917,24.845
204519_s_at,21.5837,22.0964,22.0109,22.3735
204520_x_at,24.3575,24.2714,24.2194,24.3921
204521_at,26.2827,26.4723,26.3191,26.7109
204522_at,23.1509,23.4554,23.1491,23.4332
204523_at,20.3967,21.0672,20.2891,21.2065
204524_at,23.8455,24.1518,24.1846,24.4925
204525_at,23.5488,23.7743,23.0091,23.7898
204526_s_at,26.6506,26.4157,26.5154,26.2799
204527_at,24.5789,25.2,24.6275,25.1672
204528_s_at,26.6923,27.5248,27.3556,27.7166
204529_s_at,21.4402,22.2031,22.1319,22.5344
204530_s_at,20.8512,21.0819,20.82,20.9058
204531_s_at,24.6117,24.8796,25.0215,25.0375
204532_x_at,22.9359,23.1899,23.1743,23.0951
204533_at,23.1143,21.6673,20.0726,20.628
204534_at,21.4065,21.4004,21.5761,21.505
204535_s_at,22.2552,22.2304,22.165,22.219
204536_s_at,22.6267,22.3065,22.3653,22.2731
204537_s_at,20.4383,20.3573,20.0403,19.8155
204538_x_at,26.2699,25.9754,25.9016,26.1249
204539_s_at,20.9209,21.1857,20.9985,21.1264
204540_at,26.3627,26.2887,26.7091,26.576
204541_at,22.6824,22.8801,22.7603,22.8583
204542_at,23.2094,22.9417,23.1205,22.4899
204543_at,20.9639,20.6287,20.8141,20.8662
204544_at,25.2236,25.2365,25.2986,25.1513
204545_at,22.1214,22.7917,22.2514,22.9873
204546_at,23.0057,22.9218,22.9055,22.9173
204547_at,25.0825,25.5175,25.5019,25.4658
204548_at,20.4082,20.3422,20.5759,20.4219
204549_at,24.6949,25.355,24.7227,25.4741
204550_x_at,23.5809,23.9184,23.7832,24.2876
204551_s_at,20.6888,20.8741,20.7961,20.5787
204552_at,23.4693,23.3661,23.2072,23.094
204553_x_at,23.4293,23.3135,23.4468,23.3424
204554_at,24.8361,24.8992,24.6227,24.7206
204555_s_at,21.6705,22.1878,21.5953,22.2802
204556_s_at,24.565,24.5037,24.615,24.6748
204557_s_at,21.0039,21.1761,21.0108,20.9771
204558_at,24.4484,24.9069,24.5267,24.8296
204559_s_at,27.4913,27.3329,27.2363,27.3023
204560_at,20.324,20.3919,20.2061,20.0852
204561_x_at,21.3799,21.4269,21.3663,21.5513
204562_at,22.6758,22.2455,22.5292,22.4882
204563_at,23.7478,23.8504,24.0612,23.4606
204564_at,22.3617,21.8731,22.4399,22.0607
204565_at,26.2022,25.9665,25.9487,25.919
204566_at,25.3755,25.2127,24.9387,25.0133
204567_s_at,23.6869,23.5275,23.6562,23.0748
204568_at,26.8929,26.0664,26.8978,26.1955
204569_at,24.7753,24.9655,25.2069,24.9171
204570_at,20.0522,19.7847,20.4859,20.2617
204571_x_at,26.2759,26.3461,26.1807,26.2393
204572_s_at,23.2595,23.0635,23.2488,23.2219
204573_at,25.4379,25.7188,25.4185,25.5871
204574_s_at,21.7934,21.7751,22.0499,21.7183
204575_s_at,22.1185,22.0306,22.2747,22.0227
204576_s_at,24.3784,24.3039,23.8536,24.2426
204577_s_at,22.1869,22.3356,22.3123,22.288
204578_at,24.0174,23.9159,23.9719,23.6823
204579_at,22.8215,22.5489,23.1331,22.8512
204580_at,20.9744,20.5604,20.7334,20.9512
204581_at,20.9272,20.4611,20.6493,20.538
204582_s_at,20.7118,20.5353,20.7738,20.6311
204583_x_at,21.447,21.4196,21.4857,21.4132
204584_at,20.9485,21.4484,21.0996,21.4962
204585_s_at,20.5223,20.4006,20.6726,20.43
204586_at,20.9986,20.6736,20.9567,20.8442
204587_at,25.6692,25.5094,25.4351,25.4813
204588_s_at,21.7265,21.754,21.4674,21.5327
204589_at,24.4729,25.054,24.9537,25.3304
204590_x_at,24.0232,23.7208,23.6879,23.5877
204591_at,20.2542,20.66,20.7407,21.2649
204592_at,21.6321,22.062,21.2089,22.1348
204593_s_at,24.754,24.9785,25.1521,25.1813
204594_s_at,24.356,24.6367,24.9103,24.6554
204595_s_at,21.528,23.1007,21.7391,23.058
204596_s_at,20.8391,21.044,20.9182,20.8559
204597_x_at,21.4748,22.7975,21.6513,22.8571
204598_at,23.6171,23.764,23.9272,23.6153
204599_s_at,25.4916,25.3029,25.3046,25.2213
204600_at,24.1185,23.8606,24.2337,23.4889
204601_at,26.1748,25.3993,24.1737,24.423
204602_at,29.568,29.6005,29.4443,29.6159
204603_at,24.3767,25.0574,24.6893,25.2157
204604_at,25.9382,25.2406,26.9353,25.2882
204605_at,27.4695,26.4746,27.2873,26.3737
204606_at,21.5119,21.6035,21.4314,21.5681
204607_at,20.4721,20.8393,21.0481,20.7412
204608_at,24.6922,24.7387,24.6087,24.7796
204609_at,19.8737,20.7099,20.5062,21.1659
204610_s_at,26.8151,25.9376,25.5914,25.4202
204611_s_at,24.5736,24.335,24.1079,24.1348
204612_at,23.9462,25.3706,25.314,25.6945
204613_at,22.0372,22.0886,21.6362,21.8557
204614_at,22.9908,23.6825,23.6983,23.7185
204615_x_at,25.177,25.3011,25.4786,25.4083
204616_at,26.6472,26.7752,26.5932,26.9187
204617_s_at,25.0893,24.8077,24.9245,25.054
204618_s_at,25.2732,25.0957,24.9522,24.9541
204619_s_at,21.6125,21.8727,21.6475,21.962
204620_s_at,21.7047,21.6653,21.4191,21.6192
204621_s_at,23.1597,21.3396,22.7041,21.5361
204622_x_at,23.8279,22.1872,23.1713,22.1201
204623_at,21.9167,22.2428,22.3162,22.2278
204624_at,23.3215,23.2092,23.3807,23.1319
204625_s_at,20.8785,20.9189,20.8795,20.8968
204626_s_at,21.4172,21.6173,21.8517,21.7178
204627_s_at,21.1951,21.0888,21.0333,20.5065
204628_s_at,21.4472,21.2691,21.5101,21.5965
204629_at,22.3218,22.215,22.631,22.4245
204630_s_at,25.717,25.5842,25.3544,25.515
204631_at,21.0634,21.0025,20.9494,20.9341
204632_at,24.1614,24.6555,24.5088,25.0049
204633_s_at,24.8267,24.347,24.5469,24.4033
204634_at,26.4571,26.6017,26.1644,26.4588
204635_at,24.1266,23.7425,24.0767,23.7916
204636_at,20.4015,20.3834,20.256,20.3068
204637_at,20.4445,20.7545,20.4723,20.4692
204638_at,20.9826,21.2992,21.2458,20.6825
204639_at,24.782,24.3086,24.3369,24.0346
204640_s_at,26.7385,26.2382,26.3321,26.3124
204641_at,25.642,26.329,25.9057,26.4654
204642_at,22.5103,22.2736,21.8149,22.5425
204643_s_at,24.1723,24.0319,23.488,23.6542
204644_at,21.9651,21.7763,21.4162,21.8396
204645_at,24.6805,24.5591,24.1531,24.302
204646_at,24.1061,25.1857,23.6439,25.2017
204647_at,25.7663,25.8661,25.9315,25.884
204648_at,23.2718,23.4221,23.4915,23.23
204649_at,24.8031,24.8633,24.9954,24.8933
204650_s_at,23.2631,22.7286,22.6067,22.7363
204651_at,24.6882,24.5192,24.7407,24.4848
204652_s_at,23.7648,23.2804,23.5006,23.1951
204653_at,25.403,25.6738,25.6262,25.882
204654_s_at,21.2126,21.5368,21.6983,21.2038
204655_at,22.331,21.5887,21.1638,21.2524
204656_at,24.3001,24.1983,24.2606,24.2084
204657_s_at,23.2679,23.0761,23.3476,23.1113
204658_at,26.4679,26.559,26.214,26.4793
204659_s_at,23.6867,23.545,23.1892,23.4783
204660_at,21.1194,21.6858,21.7325,21.2209
204661_at,21.1576,21.4963,21.809,21.2618
204662_at,23.8979,24.3126,24.2612,24.3575
204663_at,22.5673,22.7916,22.7896,22.9405
204664_at,22.8086,23.1148,22.8853,23.1221
204665_at,22.9296,22.69,23.0694,22.4766
204666_s_at,21.5538,22.0608,21.7809,21.5145
204667_at,26.4718,26.3533,26.3991,26.2
204668_at,23.8455,23.6062,24.3529,23.8355
204669_s_at,24.556,24.3055,24.7324,24.6703
204670_x_at,21.8993,21.8413,21.8725,21.6766
204671_s_at,23.8623,23.2681,23.5952,23.2411
204672_s_at,23.0008,22.5872,22.8015,22.51
204673_at,20.947,21.0553,20.7367,21.2467
204674_at,21.5532,21.599,21.8899,21.5219
204675_at,24.9942,25.0461,24.4006,24.5874
204676_at,24.7099,24.4457,24.6073,24.3094
204677_at,20.1172,19.7841,20.0059,20.6789
204678_s_at,24.6111,25.2197,24.6341,25.2093
204679_at,26.7549,27.3619,26.7932,27.2807
204680_s_at,21.6314,22.1364,21.4352,21.4856
204681_s_at,23.2028,23.8197,23.4543,23.8663
204682_at,23.3791,23.8962,24.2121,24.461
204683_at,21.227,21.3499,21.454,21.4837
204684_at,23.6209,25.3506,24.068,25.3591
204685_s_at,21.7967,21.9325,21.9326,21.7822
204686_at,25.522,25.8418,26.0763,25.921
